track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
7gFhe4qMr6HPbe0nLzOLQi,Sobrang Init,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1QMMXG50CdKyrCsZFMmymj,259626,2006,30,0.392,0.96,11,-3.175,1,0.0795,0.0393,6.45e-06,0.383,0.529,129.534,7gFhe4qMr6HPbe0nLzOLQi,7gFhe4qMr6HPbe0nLzOLQi
5tvmZPnRKwNePJlSN68KSi,Mr. Suave,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,268786,2014-03-16,25,0.519,0.735,6,-6.232,0,0.0724,0.429,1.32e-05,0.529,0.652,136.745,5tvmZPnRKwNePJlSN68KSi,5tvmZPnRKwNePJlSN68KSi
1K3NsiVeSLp381kzUaq0lo,The Yes Yes Show,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,237866,2014-03-16,29,0.795,0.851,4,-7.626,0,0.105,0.625,9.87e-05,0.117,0.861,100.013,1K3NsiVeSLp381kzUaq0lo,1K3NsiVeSLp381kzUaq0lo
6Uo7k1s9tz9LteRirHrIKM,Chikinini,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,258600,2014-03-16,24,0.384,0.862,4,-4.113,0,0.0737,0.0794,0.0,0.078,0.298,152.052,6Uo7k1s9tz9LteRirHrIKM,6Uo7k1s9tz9LteRirHrIKM
64cay9mOJWwcHumwfUjFGP,Mang Jose,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,248506,2014-03-16,26,0.504,0.927,4,-5.032,0,0.0483,0.176,1.51e-05,0.0584,0.572,99.998,64cay9mOJWwcHumwfUjFGP,64cay9mOJWwcHumwfUjFGP
7JJ1NHjQ6ObYWLk1OnFyde,Para Sayo,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,253280,2014-03-16,37,0.406,0.731,4,-5.828,1,0.0516,0.068,1.14e-06,0.0804,0.601,87.424,7JJ1NHjQ6ObYWLk1OnFyde,7JJ1NHjQ6ObYWLk1OnFyde
3977evQVdvNixBEG3EznUg,Papa Cologne,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,197266,2014-03-16,28,0.72,0.582,2,-8.022,1,0.0278,0.431,5.62e-06,0.112,0.69,131.363,3977evQVdvNixBEG3EznUg,3977evQVdvNixBEG3EznUg
3y8e1pHbM5jLtw8sJB8QxN,The Ordertaker,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,246466,2014-03-16,27,0.47,0.905,4,-4.402,0,0.139,0.0389,6.91e-06,0.0781,0.356,114.873,3y8e1pHbM5jLtw8sJB8QxN,3y8e1pHbM5jLtw8sJB8QxN
5CFQDPfpZoAiOXlCAIYD5a,First Day Funk,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,153800,2014-03-16,24,0.559,0.867,7,-6.703,1,0.298,0.758,1.46e-06,0.0798,0.765,76.247,5CFQDPfpZoAiOXlCAIYD5a,5CFQDPfpZoAiOXlCAIYD5a
0xKml50mB3Zj2x1uDlI2u2,Akala,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,182613,2014-03-16,33,0.68,0.63,4,-7.524,1,0.0405,0.131,0.0,0.133,0.658,99.92,0xKml50mB3Zj2x1uDlI2u2,0xKml50mB3Zj2x1uDlI2u2
6M74oXubgo3TRItAfCffHB,Boys Do Falling Love,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,210226,2014-03-16,30,0.638,0.767,0,-5.732,1,0.0328,0.207,0.0,0.174,0.557,135.978,6M74oXubgo3TRItAfCffHB,6M74oXubgo3TRItAfCffHB
2uIpKbFaJVHTOBDrvejzkz,One Hit Combo,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,169786,2014-03-16,29,0.791,0.819,1,-7.475,0,0.0794,0.746,4.5e-05,0.079,0.965,119.976,2uIpKbFaJVHTOBDrvejzkz,2uIpKbFaJVHTOBDrvejzkz
3NgrZnmR8QoIF2biwst1Pa,Gising Na,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,58vdgBfvgzQFZ2VreSPGmU,227840,1999,28,0.564,0.174,2,-15.958,1,0.0283,0.858,4.31e-06,0.166,0.377,94.77,3NgrZnmR8QoIF2biwst1Pa,3NgrZnmR8QoIF2biwst1Pa
0kuuPi2lJkbUIYtP4WgXCG,Barkada,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,58vdgBfvgzQFZ2VreSPGmU,160946,1999,33,0.623,0.857,2,-6.643,1,0.0304,0.00573,0.0,0.115,0.954,106.995,0kuuPi2lJkbUIYtP4WgXCG,0kuuPi2lJkbUIYtP4WgXCG
2P8i58OdbHqzyhUpNoFDyR,Simbang Gabi,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,45CKhTXgTETIiIJmvayIGf,223066,1998,18,0.569,0.845,2,-5.953,1,0.0856,0.01,1.11e-06,0.764,0.715,107.182,2P8i58OdbHqzyhUpNoFDyR,2P8i58OdbHqzyhUpNoFDyR
6LMG3bvqu8NEJox9941Cqv,Lutong Bahay - Cooking Ng Ina Mo,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0ePIx5WQZTKLlO6ruhi8PT,167133,1997-03-17,32,0.438,0.388,4,-12.583,1,0.043,0.127,0.000284,0.14,0.732,178.449,6LMG3bvqu8NEJox9941Cqv,6LMG3bvqu8NEJox9941Cqv
7xFxwzU6mb49oDApPyvQ8U,Trip - Siopao Na Special,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0ePIx5WQZTKLlO6ruhi8PT,222800,1997-03-17,30,0.554,0.379,0,-14.285,1,0.0276,0.056,0.00224,0.106,0.514,88.598,7xFxwzU6mb49oDApPyvQ8U,7xFxwzU6mb49oDApPyvQ8U
7lkEbN0j6l2MrCemXfpAZw,Tatlong Araw,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0ePIx5WQZTKLlO6ruhi8PT,136106,1997-03-17,42,0.413,0.219,2,-14.887,1,0.0547,0.749,0.0,0.0811,0.398,179.393,7lkEbN0j6l2MrCemXfpAZw,7lkEbN0j6l2MrCemXfpAZw
2ABfEt15lNW3YRGVs9bObO,Okatokat,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3O938XtV5tBLuV4CiW55ys,260226,2004,34,0.449,0.972,4,-4.153,0,0.33,0.531,0.0,0.347,0.224,102.811,2ABfEt15lNW3YRGVs9bObO,2ABfEt15lNW3YRGVs9bObO
4L1ynQwgEwcmJ6djIRGw8N,Sigurado,3wbCeEPAW6po7J46netxMT,Up Dharma Down,1AjB55TV6sQIf4tAeUMbxt,339661,2017-01-01,0,0.757,0.669,11,-8.813,1,0.0385,0.295,0.0271,0.111,0.963,113.01,4L1ynQwgEwcmJ6djIRGw8N,4L1ynQwgEwcmJ6djIRGw8N
3Ag3gkKqeMspx2eVarp4U6,Pumapatak Ang Ulan,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,36zJTya3TD3IX06lWmQIrF,177586,2012,29,0.541,0.552,2,-4.799,1,0.0822,0.518,0.0,0.113,0.33,111.176,3Ag3gkKqeMspx2eVarp4U6,3Ag3gkKqeMspx2eVarp4U6
7wncTTe8HDjRF4tRezMbL1,Basura,3qO2bYbnRrz5eyb0utAVfn,The Youth,6T2rYJvZstI4OQxuZ5Ut8B,209693,2011,27,0.362,0.444,9,-9.136,0,0.0339,0.101,0.00971,0.112,0.442,129.733,7wncTTe8HDjRF4tRezMbL1,7wncTTe8HDjRF4tRezMbL1
3TfOJ9pP9YyEGICzg8Tm3y,Sembreak,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,2DIpgoeZAbwk3wF1qSDj8v,246160,2004-01-23,34,0.461,0.76,11,-8.164,1,0.0439,0.0238,0.0,0.0912,0.711,139.693,3TfOJ9pP9YyEGICzg8Tm3y,3TfOJ9pP9YyEGICzg8Tm3y
6korDKj237Wlb6vnxUtX71,Minsan,4HOEnLufwAqJ2qoJPVnL01,Callalily,6QpOSTJhah6h61PGscl2wR,306368,2012-01-01,35,0.625,0.606,2,-7.566,1,0.0298,0.123,9.85e-06,0.127,0.413,125.041,6korDKj237Wlb6vnxUtX71,6korDKj237Wlb6vnxUtX71
5qlZISqcnoTnt1y7E4mVPs,Next In Line,3md8nxuNKjU6j2l4xE0UIh,Stagecrew,2QDawR7lDZb64jx42gQ445,263601,2005-01-01,40,0.396,0.57,2,-8.864,1,0.0289,0.0344,0.0,0.0871,0.342,124.012,5qlZISqcnoTnt1y7E4mVPs,5qlZISqcnoTnt1y7E4mVPs
2nZIw69GtlFHpj2IK1SAU4,Para Sa Masa,2hZlYxVVfegQKROeAcP0Uf,Vince Alaras,7tfDmiKEApFiZmT5MzIN1o,305040,2005-11-15,29,0.284,0.376,0,-8.471,1,0.0306,0.442,0.0,0.617,0.269,177.62,2nZIw69GtlFHpj2IK1SAU4,2nZIw69GtlFHpj2IK1SAU4
035PeieoWScEkcERXZAwZs,Kung Wala Ka,78haQ9RJyD9goId1WIGWnV,Hale (EMI Philippines),6svrECdTFLn1b1URjOjvTr,242625,2005,0,0.499,0.339,7,-7.301,1,0.0263,0.71,0.00219,0.116,0.152,136.42,035PeieoWScEkcERXZAwZs,035PeieoWScEkcERXZAwZs
3GDiKaXFCEi3duxB1hxe99,Overdrive,1oLUSP7XoeyhXf7W0a4Rbd,Vin Dancel,6QpOSTJhah6h61PGscl2wR,278495,2012-01-01,15,0.334,0.835,7,-7.994,1,0.0642,0.156,0.0154,0.187,0.291,149.143,3GDiKaXFCEi3duxB1hxe99,3GDiKaXFCEi3duxB1hxe99
0YoRilNCFFuoT3T0KOA4wF,Panahon Na Naman Ng Harana,6l880dxsvN2x5wiceaG6D0,Rico Blanco,3dTnWIqPWP1sIUh9XJbq7f,227500,2014-01-27,31,0.741,0.55,7,-11.472,1,0.0416,0.562,1.4e-06,0.104,0.607,96.027,0YoRilNCFFuoT3T0KOA4wF,0YoRilNCFFuoT3T0KOA4wF
2YvqdFWQ90TABDlwgujH2u,Alapaap,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,6QpOSTJhah6h61PGscl2wR,288317,2012-01-01,17,0.431,0.593,7,-6.184,1,0.0315,0.00945,0.0,0.126,0.0791,77.665,2YvqdFWQ90TABDlwgujH2u,2YvqdFWQ90TABDlwgujH2u
02PpVhbI7sFg37rJibDt2r,Love of My Life - Multiplex Karaoke,6ZgBJRjJsK1iOJGKGZxEUv,South Border,6kSgPnja0xlIC5K5tO8exk,392253,2002-11-26,31,0.624,0.435,5,-8.803,1,0.0397,0.333,0.0,0.284,0.142,132.155,02PpVhbI7sFg37rJibDt2r,02PpVhbI7sFg37rJibDt2r
5xQzKUC7Pcza6kTN50Ml7t,Huwag Mo Nang Itanong - Live,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1LFckHQfCDEGGhHG3q5k0o,265133,2008-07-28,28,0.314,0.53,3,-10.653,1,0.0292,0.103,0.000111,0.675,0.619,185.647,5xQzKUC7Pcza6kTN50Ml7t,5xQzKUC7Pcza6kTN50Ml7t
4FbEgv81otkov2mTc6lvGl,Harana - Live,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1LFckHQfCDEGGhHG3q5k0o,358360,2008-07-28,26,0.222,0.908,6,-6.701,1,0.046,0.000416,0.00996,0.974,0.204,134.849,4FbEgv81otkov2mTc6lvGl,4FbEgv81otkov2mTc6lvGl
2KqhVDdMOgtx8DZa2Lhi8F,Strangers Again,4Q8o2gYMN8p6nSzw1YqTxT,Cinema,7zTexPYqCWJ51r6ibcVcCY,178666,2009-08-06,0,0.317,0.114,2,-19.475,1,0.0352,0.73,0.0,0.17,0.278,169.915,2KqhVDdMOgtx8DZa2Lhi8F,2KqhVDdMOgtx8DZa2Lhi8F
6RmFK1zkMPdD0ERT6occ7w,Harana,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,4GNlhkmqgTmvxxMtp0KYQx,184645,2003-11-24,37,0.587,0.405,7,-9.82,1,0.0415,0.797,0.0,0.146,0.453,150.788,6RmFK1zkMPdD0ERT6occ7w,6RmFK1zkMPdD0ERT6occ7w
61sYisd4c7L5mylUVsRrCe,Mang Jose,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3iqBmUSZMRYayQOxw6Byy4,239333,2012,29,0.239,0.941,4,-6.116,0,0.102,0.365,0.00339,0.585,0.543,203.486,61sYisd4c7L5mylUVsRrCe,61sYisd4c7L5mylUVsRrCe
08eYShSkHPjOm2zBiZnTtA,Mang Jose,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0SudJuJEQweUzqF3hzeRGx,246960,2005,43,0.502,0.925,4,-5.26,0,0.048,0.163,3.05e-05,0.0814,0.555,99.737,08eYShSkHPjOm2zBiZnTtA,08eYShSkHPjOm2zBiZnTtA
68ymYE9JNzUEPnxia2O4KX,Princesa,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,36zJTya3TD3IX06lWmQIrF,183520,2012,28,0.77,0.932,2,-2.773,1,0.0893,0.151,0.0,0.315,0.76,128.002,68ymYE9JNzUEPnxia2O4KX,68ymYE9JNzUEPnxia2O4KX
0uL3eq2rqafFgKB6iNMr76,Balong Malalim,1wNHRv83hRynWs1Lbn02D0,JUAN DELA CRUZ BAND,7DEmJuYG1Hw9B5gGrO6tjo,155893,2008-03-07,0,0.666,0.806,2,-7.262,1,0.0489,0.0356,0.00734,0.135,0.875,120.031,0uL3eq2rqafFgKB6iNMr76,0uL3eq2rqafFgKB6iNMr76
6XWYchhMPKSBIzyQ9g5hBl,Beep Beep,1wNHRv83hRynWs1Lbn02D0,JUAN DELA CRUZ BAND,7DEmJuYG1Hw9B5gGrO6tjo,273560,2008-03-07,0,0.476,0.699,9,-6.475,1,0.11,0.00581,0.00367,0.0794,0.495,112.899,6XWYchhMPKSBIzyQ9g5hBl,6XWYchhMPKSBIzyQ9g5hBl
2wQX01U3Ebj7BvU5IN3Xjj,Project,1wNHRv83hRynWs1Lbn02D0,JUAN DELA CRUZ BAND,1zJ8IgZXaJCoT2K16RwsbY,178160,1992-07-13,0,0.497,0.517,4,-12.126,0,0.0544,0.225,2.55e-05,0.251,0.909,151.111,2wQX01U3Ebj7BvU5IN3Xjj,2wQX01U3Ebj7BvU5IN3Xjj
2y6cioWSRtR3iV3VPBQPpi,Inday,1wNHRv83hRynWs1Lbn02D0,JUAN DELA CRUZ BAND,1zJ8IgZXaJCoT2K16RwsbY,238840,1992-07-13,0,0.433,0.311,2,-12.644,0,0.0325,0.459,0.0,0.171,0.42,138.882,2y6cioWSRtR3iV3VPBQPpi,2y6cioWSRtR3iV3VPBQPpi
0p1lTc2IvPAUFe1Lu6dknP,Anak,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,1VjN1SV5s4GZ4AnqUjXKct,231560,2009-02-13,0,0.397,0.47,9,-6.568,0,0.0272,0.131,0.00528,0.115,0.121,156.489,0p1lTc2IvPAUFe1Lu6dknP,0p1lTc2IvPAUFe1Lu6dknP
6nGOirgoIAyVENi2rn6FKM,Pagbabalik,5pbdyhkEpMobD6Fs6h729Q,Asin,1VjN1SV5s4GZ4AnqUjXKct,224706,2009-02-13,0,0.456,0.47,5,-5.011,1,0.028,0.0248,8.78e-06,0.315,0.341,147.441,6nGOirgoIAyVENi2rn6FKM,6nGOirgoIAyVENi2rn6FKM
4FTdUDWVsRefgdPxnYxxij,Bayan Ko,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,1RjVgtXi6Qngja8mnZpbPt,211333,2009-02-04,0,0.327,0.19,0,-19.333,1,0.0326,0.891,0.216,0.137,0.303,136.554,4FTdUDWVsRefgdPxnYxxij,4FTdUDWVsRefgdPxnYxxij
5LSmOvIItI9hsV5ord97v7,Problema,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,1RjVgtXi6Qngja8mnZpbPt,193226,2009-02-04,0,0.575,0.48,10,-14.158,1,0.0314,0.107,0.000179,0.205,0.762,142.169,5LSmOvIItI9hsV5ord97v7,5LSmOvIItI9hsV5ord97v7
1usE91lrYOouVf7AQyCw58,Pulubi,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,016gqrL6oSiJDZh1nbfjkZ,218520,2012-03-02,0,0.491,0.412,8,-9.108,1,0.0268,0.578,0.935,0.264,0.361,106.873,1usE91lrYOouVf7AQyCw58,1usE91lrYOouVf7AQyCw58
1KqY813DL9CrEiwCrlHS7P,Ang Bayan Kong Sinilangan,5pbdyhkEpMobD6Fs6h729Q,Asin,016gqrL6oSiJDZh1nbfjkZ,265240,2012-03-02,0,0.65,0.681,7,-6.11,1,0.0578,0.563,0.0,0.0859,0.424,142.618,1KqY813DL9CrEiwCrlHS7P,1KqY813DL9CrEiwCrlHS7P
6xQUKZebxFM8aT22O3eW2Z,Pagbabalik,5pbdyhkEpMobD6Fs6h729Q,Asin,016gqrL6oSiJDZh1nbfjkZ,231000,2012-03-02,0,0.461,0.473,4,-5.305,1,0.0275,0.0147,7.36e-06,0.369,0.19,144.162,6xQUKZebxFM8aT22O3eW2Z,6xQUKZebxFM8aT22O3eW2Z
3xn4BvspxJwHxvUdOvgYql,Itanong Mo Sa Mga Bata,5pbdyhkEpMobD6Fs6h729Q,Asin,016gqrL6oSiJDZh1nbfjkZ,209866,2012-03-02,0,0.558,0.577,0,-4.679,1,0.0321,0.667,0.0,0.324,0.377,131.88,3xn4BvspxJwHxvUdOvgYql,3xn4BvspxJwHxvUdOvgYql
4dnuaHzHwAupl9z4rEWEVF,Problema,7fihhreD4v29FQsWykhCJm,Freddie Aguilar,016gqrL6oSiJDZh1nbfjkZ,189280,2012-03-02,0,0.553,0.735,10,-6.172,1,0.0297,0.116,0.00178,0.184,0.743,142.02,4dnuaHzHwAupl9z4rEWEVF,4dnuaHzHwAupl9z4rEWEVF
1GZFA7yiU097huAtj4exjb,Ang Bayan Kong Sinilangan,5pbdyhkEpMobD6Fs6h729Q,Asin,0Ygw8WhKr4ldBXR5kIYbyh,259626,1994-10-15,0,0.641,0.482,5,-14.607,0,0.0469,0.588,0.0,0.111,0.508,145.824,1GZFA7yiU097huAtj4exjb,1GZFA7yiU097huAtj4exjb
7cldcCjXX7W0KhEHb3xNm0,Pagbabalik,5pbdyhkEpMobD6Fs6h729Q,Asin,0Ygw8WhKr4ldBXR5kIYbyh,225493,1994-10-15,0,0.466,0.23,5,-15.075,1,0.0324,0.0336,1.49e-05,0.276,0.333,147.972,7cldcCjXX7W0KhEHb3xNm0,7cldcCjXX7W0KhEHb3xNm0
3yX0TaD7FotD6Txd3FKTMx,Magnanakaw,5pbdyhkEpMobD6Fs6h729Q,Asin,0Ygw8WhKr4ldBXR5kIYbyh,239600,1994-10-15,0,0.681,0.359,9,-14.276,1,0.563,0.474,0.0,0.0792,0.643,147.534,3yX0TaD7FotD6Txd3FKTMx,3yX0TaD7FotD6Txd3FKTMx
1LXKUBckNwSxsZEAErctgA,Ang bayan kong sinilangan (Cotabato),5pbdyhkEpMobD6Fs6h729Q,Asin,2kUiyqaVqNYJPWHgwk7fHf,265240,2009-06-03,0,0.646,0.682,7,-6.078,1,0.0547,0.565,0.0,0.0848,0.464,142.947,1LXKUBckNwSxsZEAErctgA,1LXKUBckNwSxsZEAErctgA
3Oi1Dts8T4J1JRJBvWhFi3,Masdan Mo Ang Kapaligiran,5pbdyhkEpMobD6Fs6h729Q,Asin,0Ygw8WhKr4ldBXR5kIYbyh,245493,1994-10-15,0,0.528,0.413,1,-13.545,0,0.0356,0.79,2.71e-06,0.12,0.544,80.394,3Oi1Dts8T4J1JRJBvWhFi3,3Oi1Dts8T4J1JRJBvWhFi3
0wuAxX9bQnOBSy3NnpKyN3,Manila,4sEykiNSzZbkFkNXTb1bVd,Hotdog,0lj9baB3ab3p0tAJMT2Uj2,184146,2008-06-18,0,0.801,0.538,5,-9.578,1,0.131,0.285,3.16e-06,0.112,0.46,115.942,0wuAxX9bQnOBSy3NnpKyN3,0wuAxX9bQnOBSy3NnpKyN3
063F79b26vkNzeFZdWNREw,Ikaw ang Aking Mahal,1JygQfeB7OmzophGsgNwSb,VST & Company,79J197lei8SqgD7U0HVbLc,202173,2009-02-16,0,0.376,0.381,9,-14.507,1,0.0301,0.621,0.00652,0.0929,0.684,169.002,063F79b26vkNzeFZdWNREw,063F79b26vkNzeFZdWNREw
1PVci6WHcql42kxDfeGUKx,Kahit maputi na ang buhok ko,5xWPJKDLLSDaz7K7tSMTFu,REY VALERA,0bByKpnb6sD65vIKNHzj6k,205320,2008-03-07,0,0.571,0.387,5,-13.198,1,0.0256,0.723,0.000881,0.131,0.39,100.373,1PVci6WHcql42kxDfeGUKx,1PVci6WHcql42kxDfeGUKx
25cx5hS81xhLqQ2GuVRUbE,Ipagpatawad Mo,1JygQfeB7OmzophGsgNwSb,VST & Company,69rDqlyVlRanqBUhqPX0vj,212000,2008-09-18,0,0.39,0.403,6,-13.177,0,0.0293,0.72,0.0376,0.228,0.469,144.033,25cx5hS81xhLqQ2GuVRUbE,25cx5hS81xhLqQ2GuVRUbE
5j9tyIsBycUzcYqdcLoyuC,Kaibigan,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,38yMi7YdIg4JkSmZwvNFAp,261720,2013-02-22,0,0.305,0.377,7,-13.04,1,0.0299,0.818,0.00194,0.375,0.187,134.748,5j9tyIsBycUzcYqdcLoyuC,5j9tyIsBycUzcYqdcLoyuC
2zZNcXLvYeNfVApSyPc1hW,Sierra Madre,7v09sVaPjdkXyRb78Q1e17,Coritha,6ESdLLKK9uDzDr2Iz8Hdtc,240760,2009-04-08,0,0.367,0.25,0,-11.667,1,0.0287,0.802,0.0,0.129,0.352,108.418,2zZNcXLvYeNfVApSyPc1hW,2zZNcXLvYeNfVApSyPc1hW
6rEgMC8OorVbo5FRetcLTC,Ngayon At Kailanman,2ctUvNSyw4TfFtQMkBYiKZ,Basil Valdez,64LWtG79SfT0RjShy6I2K5,274946,2008-09-24,0,0.226,0.495,5,-9.061,1,0.0417,0.77,0.218,0.128,0.295,162.732,6rEgMC8OorVbo5FRetcLTC,6rEgMC8OorVbo5FRetcLTC
1C5zdiQ7SxKkaoyNxxswyz,Perslab,4sEykiNSzZbkFkNXTb1bVd,Hotdog,5CDcZaGpQbnVXDeRvHwQ97,150840,1989-10-15,0,0.452,0.2,7,-19.188,1,0.0288,0.5,0.000282,0.42,0.349,74.841,1C5zdiQ7SxKkaoyNxxswyz,1C5zdiQ7SxKkaoyNxxswyz
